canonical_configuration_id,row_count,unique_technical_signatures,unique_package_contexts,identity_status
CFG731_be2582bdf5536cbf,1,1,1,UNIQUE_ROW
CFG731_be8e635142e68bf5,1,1,1,UNIQUE_ROW
CFG731_bf1a00f34a3fe1c0,1,1,1,UNIQUE_ROW
CFG731_bf345eee1e43eaf0,1,1,1,UNIQUE_ROW
CFG731_bf623a3fc4d39d84,1,1,1,UNIQUE_ROW
CFG731_bf7f206c47d2ca18,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_bf8f7d1a25ad0a6e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_bfee42801e80594e,1,1,1,UNIQUE_ROW
CFG731_c050936f4a70e2a0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c09a2b39ab3ecba0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c0ba29a2dea3027d,1,1,1,UNIQUE_ROW
CFG731_c0dc535399f71de8,1,1,1,UNIQUE_ROW
CFG731_c0de9fcc26bbc71b,1,1,1,UNIQUE_ROW
CFG731_c0eb036469c0bf44,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c0f6f70a47ed04ba,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_c0f829ddab491342,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_c108b657efc147c3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c11c5ee5deff9a1e,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_c1474b769ba134e4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c1a1465a132a9c1f,1,1,1,UNIQUE_ROW
CFG731_c1d02f1d1235ec05,1,1,1,UNIQUE_ROW
CFG731_c209599718b42485,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_c26c90b4ef53f0a8,1,1,1,UNIQUE_ROW
CFG731_c29b0972634f2a7b,1,1,1,UNIQUE_ROW
CFG731_c2add1f921eaf8c0,1,1,1,UNIQUE_ROW
CFG731_c2cd0c320ef0d703,1,1,1,UNIQUE_ROW
CFG731_c32627af59ba1526,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_c32e1d5ad1662baf,1,1,1,UNIQUE_ROW
CFG731_c3481d11b658e1e9,1,1,1,UNIQUE_ROW
CFG731_c348ae803bb36511,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c353dea77be13566,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c35b817e9679c657,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c368d3c9941ce0d3,1,1,1,UNIQUE_ROW
CFG731_c36cf51e843fda21,1,1,1,UNIQUE_ROW
CFG731_c37386a371e13fa8,13,1,1,EXACT_DUPLICATE_ROWS
CFG731_c37552e153d601ab,1,1,1,UNIQUE_ROW
CFG731_c39096767a7ae083,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_c3a136a8630f644d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c3b5b1049b2ed7bb,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_c40b4ffa9a4b1399,1,1,1,UNIQUE_ROW
CFG731_c40dcf169333c8a3,1,1,1,UNIQUE_ROW
CFG731_c415544e9f0e8bb1,1,1,1,UNIQUE_ROW
CFG731_c41fd04f9eea78e7,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c42374cc9dea3494,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c4712f19c49c0681,1,1,1,UNIQUE_ROW
CFG731_c4b74e40f4a24125,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c4bcee3a1477eeea,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c4cc21845d696c93,1,1,1,UNIQUE_ROW
CFG731_c4d0e2da53e6a22c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c4f5122306f38c99,1,1,1,UNIQUE_ROW
CFG731_c4fc682b1dc7daea,1,1,1,UNIQUE_ROW
CFG731_c517a14f9cf12c39,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c525a37447671864,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c52b9598a8210777,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c52e06c2d714087a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c52f7eb3e0603707,1,1,1,UNIQUE_ROW
CFG731_c557f7942427db50,1,1,1,UNIQUE_ROW
CFG731_c563d973b2fc136b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c580e57f48a370de,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c585b182e5ecfc9a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c5aac471a2e214bc,1,1,1,UNIQUE_ROW
CFG731_c5da2661a169f82b,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_c5f6df347f335327,1,1,1,UNIQUE_ROW
CFG731_c62952cfd77a9c9c,1,1,1,UNIQUE_ROW
CFG731_c63da0cdbb0b3444,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c640b5e8e10ff5e6,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c65188f44544a3f1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c66891bf502d2d83,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c670511258ae4a49,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c691e1b97ac6f4f0,1,1,1,UNIQUE_ROW
CFG731_c6a3ff6155563d17,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_c7103e34e50d624a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c725c1a52aab3a73,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c759934398f2381a,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_c775e192f3d489e9,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_c7c53fc5541f1dc1,1,1,1,UNIQUE_ROW
CFG731_c7ca2f069d01e42d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c7f03c03f3d87576,1,1,1,UNIQUE_ROW
CFG731_c821f5044ae6d2ab,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c82a485ead8848a8,1,1,1,UNIQUE_ROW
CFG731_c8308576aedaf2a4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c87cb45e3d711af0,1,1,1,UNIQUE_ROW
CFG731_c887ba58c35036a9,1,1,1,UNIQUE_ROW
CFG731_c8b190cd8da9a6dd,1,1,1,UNIQUE_ROW
CFG731_c8d4383220ad607a,1,1,1,UNIQUE_ROW
CFG731_c8eae76935f62f46,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c9190efaaf22bb3f,1,1,1,UNIQUE_ROW
CFG731_c9344715918cf412,1,1,1,UNIQUE_ROW
CFG731_c9498cf6f4410d44,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_c976e33226ef748e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_c980bcf5a94396b5,1,1,1,UNIQUE_ROW
CFG731_c9829182065e0285,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_c9c2eeedbcdb5160,1,1,1,UNIQUE_ROW
CFG731_c9f7a6e9a165e99d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_c9f99492e564a888,1,1,1,UNIQUE_ROW
CFG731_ca03fff98c65f515,1,1,1,UNIQUE_ROW
CFG731_ca05869cc5edc073,1,1,1,UNIQUE_ROW
CFG731_ca1b68e071bd46ba,1,1,1,UNIQUE_ROW
CFG731_ca7e5884b195042a,1,1,1,UNIQUE_ROW
CFG731_ca8649ba85200ffb,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_cac456bc08ad959e,1,1,1,UNIQUE_ROW
CFG731_cb0dc20db2bc1ae3,1,1,1,UNIQUE_ROW
CFG731_cb1aeeb79876dd06,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_cb2e63f823697ceb,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_cb3a6f924677049e,1,1,1,UNIQUE_ROW
CFG731_cb5095ad0aed5ba5,1,1,1,UNIQUE_ROW
CFG731_cb6654d77e7e4d72,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_cb9d6c11077bd307,1,1,1,UNIQUE_ROW
CFG731_cb9e502c506da6fb,1,1,1,UNIQUE_ROW
CFG731_cbbe948e572a42e8,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_cbcc0cf44cde6b53,1,1,1,UNIQUE_ROW
CFG731_cc03e3852895ae99,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_cc0572630b0848e7,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_cc1ffa8901b19c27,1,1,1,UNIQUE_ROW
CFG731_cc47430fac8438be,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_cc50cacf788bd84a,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_cc64ce3eaedacb17,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_cc9ac35e4d9a1854,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_ccc4a8fc2e252268,1,1,1,UNIQUE_ROW
CFG731_cccd499c66b31e99,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ccfa4fc470f78c5b,1,1,1,UNIQUE_ROW
CFG731_cd1c2b236ffda331,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_cd227defeca312c8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_cd4f211fbf872f2e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_cd71ec2726e971ef,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_cd9066fa86927abc,1,1,1,UNIQUE_ROW
CFG731_cd907466ae420427,1,1,1,UNIQUE_ROW
CFG731_cdff804db4995f6d,1,1,1,UNIQUE_ROW
CFG731_ce181ac28a613deb,1,1,1,UNIQUE_ROW
CFG731_ce4c7976fe8fc47b,1,1,1,UNIQUE_ROW
CFG731_ce5a041b3cf74b9a,1,1,1,UNIQUE_ROW
CFG731_ceb13e5602925e38,1,1,1,UNIQUE_ROW
CFG731_cec9a2038983964a,1,1,1,UNIQUE_ROW
CFG731_cee11c5e3019101d,1,1,1,UNIQUE_ROW
CFG731_cf0392d0aaac28b1,1,1,1,UNIQUE_ROW
CFG731_cf0d36d335e0ac93,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_cf4bb519cec0df2f,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_cf4d8202c634a1d4,1,1,1,UNIQUE_ROW
CFG731_cf4fb8862e2ab5fc,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_cf543b1c3927ab71,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_cf57963000260b1d,1,1,1,UNIQUE_ROW
CFG731_cf93550b4257fc7d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_cfb2b92dd8f09f39,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_cfd76bae1adb5727,1,1,1,UNIQUE_ROW
CFG731_d03860c1f327a8d1,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_d057ad35aef0eea2,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d05c8278d6301e9d,1,1,1,UNIQUE_ROW
CFG731_d08861146b2a8dfa,1,1,1,UNIQUE_ROW
CFG731_d08d05393d04fb8a,1,1,1,UNIQUE_ROW
CFG731_d0927fe178fd9279,1,1,1,UNIQUE_ROW
CFG731_d094650d6e016eea,1,1,1,UNIQUE_ROW
CFG731_d0bd848c8f934b33,1,1,1,UNIQUE_ROW
CFG731_d0ecb3eeefd1c920,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d124ccffa669c3a2,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_d135404efcd6265d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d19bd87a4eba7364,1,1,1,UNIQUE_ROW
CFG731_d19d1ea3b97eb177,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d1cfa46f29f5f652,1,1,1,UNIQUE_ROW
CFG731_d2034bb5aa313dac,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_d2078c5ad988b49d,1,1,1,UNIQUE_ROW
CFG731_d21c75b44ecc736a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d22124ab181ae0a4,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d2236ffbce524a06,1,1,1,UNIQUE_ROW
CFG731_d22b28a8ee088101,1,1,1,UNIQUE_ROW
CFG731_d22e45d35b3b7f29,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d258fff6b39ba941,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d27f5f5f307014a8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d2a75fda6f761c1b,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_d2b20af54a13d79f,1,1,1,UNIQUE_ROW
CFG731_d3004baf06185b4d,1,1,1,UNIQUE_ROW
CFG731_d3256527bf7fe65c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d32eee68715fee63,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d3944f427f0609b6,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d3c5560c94fdc01f,1,1,1,UNIQUE_ROW
CFG731_d3c5e4dea7afc531,1,1,1,UNIQUE_ROW
CFG731_d3ce57e5727e1d4a,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d3d0547b464f691d,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_d3db38843cf9fb81,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_d3e51804db148a52,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_d40b624cb7b84a81,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d417765b001ea99c,1,1,1,UNIQUE_ROW
CFG731_d432b6fd40e9e78c,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_d44e54f35ee15977,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_d47fa87df22e968e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d4a9fe62acefba0d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d4be02ad7e56a796,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d4c4d2d88d653c5d,1,1,1,UNIQUE_ROW
CFG731_d4dafb658c85c692,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d517f4f2d9736ee5,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d52ffc95af0989a6,1,1,1,UNIQUE_ROW
CFG731_d584b35cfce34cc7,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d59b14d4b0b9324d,1,1,1,UNIQUE_ROW
CFG731_d5a8b991307aace7,1,1,1,UNIQUE_ROW
CFG731_d5af433b36265df1,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_d5d49996cad115b3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d61788aab0d61e0f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d61fcc328619f135,1,1,1,UNIQUE_ROW
CFG731_d622722cfe4eb872,1,1,1,UNIQUE_ROW
CFG731_d6304b0cfae9a548,1,1,1,UNIQUE_ROW
CFG731_d647249920724d90,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d67b44eae58dfe59,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_d687214b96c6966a,1,1,1,UNIQUE_ROW
CFG731_d71a39e1fcf17083,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d723355141502003,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d779331ce0b0c6c1,1,1,1,UNIQUE_ROW
CFG731_d79264c74c1cd4e8,1,1,1,UNIQUE_ROW
CFG731_d7c031e2b589d088,1,1,1,UNIQUE_ROW
CFG731_d7fc392c1c9df495,1,1,1,UNIQUE_ROW
CFG731_d8083f6bcc90dd07,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d80fde42f7354305,1,1,1,UNIQUE_ROW
CFG731_d8349d5b75ec130f,1,1,1,UNIQUE_ROW
CFG731_d881bdfa42976572,1,1,1,UNIQUE_ROW
CFG731_d8843ca5e91f93ae,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d88bbd7a9dc2c859,1,1,1,UNIQUE_ROW
CFG731_d8a10cfbf11bf067,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d8c69b7395beabbb,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_d8c9e5b1edc3b4b3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_d9234c84a58b99ae,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d95c7be2d0ea55b4,1,1,1,UNIQUE_ROW
CFG731_d97c333965654bd3,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_d982a98f914f0a87,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_d99c5302ecc2907e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_d9b1e2bb70a9a96b,1,1,1,UNIQUE_ROW
CFG731_d9c736acc178c66d,1,1,1,UNIQUE_ROW
CFG731_d9ddb62ada93458f,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_da02526d254e2e35,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_da03b61dd1a0eef7,1,1,1,UNIQUE_ROW
CFG731_da4c25a66741a917,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_da5e0ce2f4e5780a,1,1,1,UNIQUE_ROW
CFG731_da5f98932a1c6afd,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_da6b811731deb07d,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_da757fc78485b6cc,1,1,1,UNIQUE_ROW
CFG731_dabfe16503f243e3,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_dac27b97cd6b7ff8,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_daff07a8bdec497b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_db27f1c998b6e675,1,1,1,UNIQUE_ROW
CFG731_db395082b1a3b8ac,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_db8bcd9b778dd779,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_db973a859433ebba,1,1,1,UNIQUE_ROW
CFG731_db983e07a279051a,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_dbb266760a8c89df,1,1,1,UNIQUE_ROW
CFG731_dbb33a574e3ad4d8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_dbd5a2176d0b595a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_dbe32be6931011f4,1,1,1,UNIQUE_ROW
CFG731_dbe9c00b3af80524,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_dbfcde407c4d2524,1,1,1,UNIQUE_ROW
CFG731_dc2dca106a6c63c6,1,1,1,UNIQUE_ROW
CFG731_dc321f785d65411f,1,1,1,UNIQUE_ROW
CFG731_dc326dfb039445c4,1,1,1,UNIQUE_ROW
CFG731_dc7c891c14ea05d8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_dc8a3bad7d99b8ea,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_dc94cc026338b073,1,1,1,UNIQUE_ROW
CFG731_dca3d8725270dd93,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_dcac95313091f4e3,1,1,1,UNIQUE_ROW
CFG731_dd3145b6d50f35f0,1,1,1,UNIQUE_ROW
CFG731_dd35920267346811,1,1,1,UNIQUE_ROW
CFG731_ddbc59cfdb50b468,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ddd1ce28a3456ff6,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ddd41799d9a9d735,1,1,1,UNIQUE_ROW
CFG731_dde2f7fe043f7ade,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ddfa4ab00c1bcdd0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_de1b4a889540ef0e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_de1ec1b96e1e485e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_de2724e367203ef3,1,1,1,UNIQUE_ROW
CFG731_de32c30417f0baf1,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_de371e3e32a80802,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_de503c5e46490150,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_de5e29fe1f740f3e,1,1,1,UNIQUE_ROW
CFG731_de67d4c164ed05bc,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_de6efef3a5b620bb,1,1,1,UNIQUE_ROW
CFG731_deb3d65220135a9e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_deb6c547366eb132,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_df5f598a914fb1cc,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_df7fcee65b69a449,1,1,1,UNIQUE_ROW
CFG731_e0009be417f51ccd,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_e02fe4b26df59da9,1,1,1,UNIQUE_ROW
CFG731_e03b41992c837b34,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_e049618b920d59b6,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_e06c4679b932057f,1,1,1,UNIQUE_ROW
CFG731_e08dfad4737be3d9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e0b367441bde560f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e116a79dd463fd7e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e1516ef53069d5e2,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_e1a359096a360a7b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e1c54b5b080fabb2,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_e1de683ed3edd33f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e201a8a6e4588b00,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e24b476e4eb9ee5d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e268c539b23ee9e5,1,1,1,UNIQUE_ROW
CFG731_e276d8a6b189cbb9,1,1,1,UNIQUE_ROW
CFG731_e2d64e127f97296d,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_e2e04c46506a7f9d,1,1,1,UNIQUE_ROW
CFG731_e2f6a96fcd8c012c,1,1,1,UNIQUE_ROW
CFG731_e3b3f34ed339f106,1,1,1,UNIQUE_ROW
CFG731_e3b7a52ea0694eb1,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_e3fb1c7106d0cf73,1,1,1,UNIQUE_ROW
CFG731_e41b982d6fc688b8,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e4891d6f45902e22,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_e489ae1a5426e276,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_e4d6e304563c3bae,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_e4ddd81afd5c20d9,1,1,1,UNIQUE_ROW
CFG731_e4f7fe15e8ccf2c9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e5051ee84b25c9bb,1,1,1,UNIQUE_ROW
CFG731_e513d349f418c5df,1,1,1,UNIQUE_ROW
CFG731_e565a13ef4701c2d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e5a85c19cf4647dd,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e5e722b510c96bb7,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e627c8f2606e7a39,1,1,1,UNIQUE_ROW
CFG731_e6347d1013395849,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e639b12fcf678c13,1,1,1,UNIQUE_ROW
CFG731_e65df8b5affd7b05,1,1,1,UNIQUE_ROW
CFG731_e66436517435ed38,1,1,1,UNIQUE_ROW
CFG731_e66ce98c9fc7fa3b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e67173c88f9460f6,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_e674340656a7fb0a,1,1,1,UNIQUE_ROW
CFG731_e6c0885eb14e429c,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_e6cd7fd757de0523,1,1,1,UNIQUE_ROW
CFG731_e705c6e8d4b9cc85,1,1,1,UNIQUE_ROW
CFG731_e7462b3bbda81f78,1,1,1,UNIQUE_ROW
CFG731_e7ac403b81e86f8f,1,1,1,UNIQUE_ROW
CFG731_e7ba364250faf3af,1,1,1,UNIQUE_ROW
CFG731_e80085d86d0bbfa9,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_e8331b2a91577f04,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_e85a7fcdd0521e90,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_e86d82c5ad6683ec,1,1,1,UNIQUE_ROW
CFG731_e876419a6af1f4b8,1,1,1,UNIQUE_ROW
CFG731_e8d4d37dfb814e2d,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_e8e7b7513a5c9544,1,1,1,UNIQUE_ROW
CFG731_e8f6cbe0006a0957,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_e901d983321020a2,1,1,1,UNIQUE_ROW
CFG731_e93c1b11eaa21163,1,1,1,UNIQUE_ROW
CFG731_e98d2be876599c40,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_e9b10f07ada7d5e2,1,1,1,UNIQUE_ROW
CFG731_e9d0b2e8adb3aa6d,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_e9e5f6255573b434,1,1,1,UNIQUE_ROW
CFG731_ea138d51de519353,1,1,1,UNIQUE_ROW
CFG731_ea6185e3fef75557,1,1,1,UNIQUE_ROW
CFG731_ea7fe428c0bf0fcb,1,1,1,UNIQUE_ROW
CFG731_eaca39956a83b99d,1,1,1,UNIQUE_ROW
CFG731_eb5b34784d068b66,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_eb61aaa216c2435b,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_eb70dc35972dc4b7,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_ebb861c404a79d91,1,1,1,UNIQUE_ROW
CFG731_ebca481dc92d4982,1,1,1,UNIQUE_ROW
CFG731_ebf26b0112810ef9,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_ec26805bdf93259f,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_ec5204cc79b506a7,1,1,1,UNIQUE_ROW
CFG731_ec83ad3bde5df955,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ec9510e138997c9f,1,1,1,UNIQUE_ROW
CFG731_ecb8a8742e9204c7,1,1,1,UNIQUE_ROW
CFG731_ed09f23d3bc16841,1,1,1,UNIQUE_ROW
CFG731_ed19d16aecf53db8,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ed3701dcbeea7cf9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ed85647cd384c17a,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_edb24692d2d3d7ca,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_edd62f5541be2bb0,1,1,1,UNIQUE_ROW
CFG731_ede0b25f5f83644d,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_edf13ed38a4b54de,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_ee025bd421210eb1,1,1,1,UNIQUE_ROW
CFG731_ee1048227e0d75e5,1,1,1,UNIQUE_ROW
CFG731_ee15b881a6032908,1,1,1,UNIQUE_ROW
CFG731_ee2238f976bbbb50,1,1,1,UNIQUE_ROW
CFG731_ee29f2335bd7638f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_ee8e327bbb737abf,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_eea573acdafa9ee3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_eea9998b9f9a0bdb,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_eee37571734035ae,1,1,1,UNIQUE_ROW
CFG731_ef02695e374fc418,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef044db10b586894,1,1,1,UNIQUE_ROW
CFG731_ef211cb97feaddc8,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_ef2682d19eb0622f,1,1,1,UNIQUE_ROW
