rfq_id,candidate_count,top_score,top_mandatory_coverage,top_preferred_coverage,top_overall_coverage,top_exact_count,top_contradiction_count,top_novalue_count,true_rank,mode,package_aware
RFQ731-000235,5000,36.37089868041193,1.0,1.0,1.0,14,0,0,3,V8_EXTRACTED,False
RFQ731-000236,5000,32.61988308999511,1.0,1.0,1.0,11,0,0,1,V8_EXTRACTED,False
RFQ731-000237,5000,34.51341972238011,1.0,1.0,1.0,13,0,0,6,V8_EXTRACTED,False
RFQ731-000238,5000,38.85682345211309,0.9004608389631698,1.0,0.9375,15,0,1,21,V8_EXTRACTED,False
RFQ731-000239,5000,36.09628200811737,0.8909106477472084,1.0,0.9333333333333333,14,0,1,12,V8_EXTRACTED,False
RFQ731-000240,5000,36.710578519627404,1.0,1.0,1.0,13,0,0,2,V8_EXTRACTED,False
RFQ731-000241,5000,34.99776087766676,0.886577312238869,1.0,0.9333333333333333,14,0,1,46,V8_EXTRACTED,False
RFQ731-000242,5000,26.580820527144326,0.8980003497686754,1.0,0.9166666666666666,11,1,0,20,V8_EXTRACTED,False
RFQ731-000243,5000,22.888977061589124,0.7811750561866191,1.0,0.8571428571428571,12,2,0,50,V8_EXTRACTED,False
RFQ731-000244,5000,22.14590626028655,0.796459655671067,1.0,0.9230769230769231,12,1,0,4,V8_EXTRACTED,False
RFQ731-000245,5000,32.62814857505932,0.9288502151562585,1.0,0.9230769230769231,12,0,1,4,V8_EXTRACTED,False
RFQ731-000246,5000,34.26514393783149,1.0,1.0,1.0,12,0,0,2,V8_EXTRACTED,False
RFQ731-000247,5000,30.742734171928845,0.7798272807698072,1.0,0.9230769230769231,12,0,1,164,V8_EXTRACTED,False
RFQ731-000248,5000,32.74241942050797,0.9209794282194886,1.0,0.9333333333333333,14,1,0,26,V8_EXTRACTED,False
RFQ731-000249,5000,32.876738450121124,0.9214129109940264,1.0,0.9285714285714286,13,1,0,1,V8_EXTRACTED,False
RFQ731-000250,5000,24.211997304824543,0.747355889364162,1.0,0.875,14,1,1,116,V8_EXTRACTED,False
RFQ731-000251,5000,40.12059954068417,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000252,5000,28.962440158045805,0.9081978361854863,1.0,0.9285714285714286,13,1,0,8,V8_EXTRACTED,False
RFQ731-000253,5000,39.537697261565214,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000254,5000,30.041574558452048,0.7828793289893138,1.0,0.8823529411764706,15,1,1,9,V8_EXTRACTED,False
RFQ731-000255,5000,29.911518358886386,0.9117827999604291,1.0,0.9285714285714286,13,1,0,9,V8_EXTRACTED,False
RFQ731-000256,5000,32.95518921228776,0.8377775029742887,1.0,0.875,14,1,1,12,V8_EXTRACTED,False
RFQ731-000257,5000,36.027801174947356,0.9295870253885745,1.0,0.9333333333333333,14,1,0,5,V8_EXTRACTED,False
RFQ731-000258,5000,34.401211157873675,0.9255679817747338,1.0,0.9333333333333333,14,1,0,34,V8_EXTRACTED,False
RFQ731-000259,5000,43.00822833046715,1.0,1.0,1.0,15,0,0,74,V8_EXTRACTED,False
RFQ731-000260,5000,23.948652268062375,0.8083692525813411,1.0,0.9333333333333333,14,1,0,7,V8_EXTRACTED,False
RFQ731-000261,5000,38.62326304073307,0.9402447980290684,1.0,0.9375,15,1,0,8,V8_EXTRACTED,False
RFQ731-000262,5000,35.75111227305929,1.0,1.0,1.0,12,0,0,4,V8_EXTRACTED,False
RFQ731-000263,5000,33.06664476639324,0.8382179494077018,1.0,0.8823529411764706,15,1,1,7,V8_EXTRACTED,False
RFQ731-000264,5000,33.31686433197176,0.9284793045764452,1.0,0.9230769230769231,12,1,0,193,V8_EXTRACTED,False
RFQ731-000265,5000,39.64221339736506,1.0,1.0,1.0,15,0,0,19,V8_EXTRACTED,False
RFQ731-000266,5000,23.489688100373648,0.7846557182879581,1.0,0.8666666666666667,13,2,0,37,V8_EXTRACTED,False
RFQ731-000267,5000,21.913759010212978,0.7947951933321677,1.0,0.9230769230769231,12,1,0,16,V8_EXTRACTED,False
RFQ731-000268,5000,36.48144848171619,1.0,1.0,1.0,14,0,0,4,V8_EXTRACTED,False
RFQ731-000269,5000,19.865815317014597,0.7587645974621615,1.0,0.875,14,2,0,4,V8_EXTRACTED,False
RFQ731-000270,5000,47.89760501454676,0.9158460407877024,1.0,0.8666666666666667,13,0,2,1,V8_EXTRACTED,False
RFQ731-000271,5000,21.580690211433808,0.8154770114275772,1.0,0.8181818181818182,9,2,0,962,V8_EXTRACTED,False
RFQ731-000272,5000,26.96522198447429,0.8260144488704579,1.0,0.9230769230769231,12,1,0,196,V8_EXTRACTED,False
RFQ731-000273,5000,21.56426812131056,0.7094426138903664,1.0,0.8125,13,2,1,298,V8_EXTRACTED,False
RFQ731-000274,5000,22.190416598584385,0.7324771766773354,1.0,0.8666666666666667,13,1,1,18,V8_EXTRACTED,False
RFQ731-000275,5000,48.35016554391384,1.0,1.0,1.0,12,0,0,1,V8_EXTRACTED,False
RFQ731-000276,5000,36.50072038925002,1.0,1.0,1.0,13,0,0,3,V8_EXTRACTED,False
RFQ731-000277,5000,27.58939628613789,0.7877902138821145,1.0,0.875,14,1,1,7,V8_EXTRACTED,False
RFQ731-000278,5000,37.58759525994117,0.8442550313766036,1.0,0.8823529411764706,15,1,1,5,V8_EXTRACTED,False
RFQ731-000279,5000,25.688167627402684,0.8188371817632051,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,False
RFQ731-000280,5000,31.43910817274627,0.7244920681751988,1.0,0.8666666666666667,13,0,2,83,V8_EXTRACTED,False
RFQ731-000281,5000,40.7232553046303,0.9458255626319444,1.0,0.9230769230769231,12,1,0,1,V8_EXTRACTED,False
RFQ731-000282,5000,25.46485810008258,0.7957647868589455,1.0,0.875,14,2,0,84,V8_EXTRACTED,False
RFQ731-000283,5000,31.527257602868687,0.8304170222663426,1.0,0.875,14,1,1,86,V8_EXTRACTED,False
RFQ731-000284,5000,28.381206916988962,0.9063479046432382,1.0,0.8888888888888888,8,1,0,2,V8_EXTRACTED,False
RFQ731-000285,5000,36.77240648994356,1.0,1.0,1.0,14,0,0,15,V8_EXTRACTED,False
RFQ731-000286,5000,32.78133494213308,0.773738894195471,1.0,0.8823529411764706,15,1,1,1,V8_EXTRACTED,False
RFQ731-000287,5000,36.104237225808106,0.9297654350380657,1.0,0.9333333333333333,14,1,0,372,V8_EXTRACTED,False
RFQ731-000288,5000,31.436720516580742,0.9227732904299893,1.0,0.9285714285714286,13,1,0,10,V8_EXTRACTED,False
RFQ731-000289,5000,22.57058185864515,0.7994394742318741,1.0,0.9230769230769231,12,1,0,4,V8_EXTRACTED,False
RFQ731-000290,5000,39.77748295684599,0.9373595548290188,1.0,0.9411764705882353,16,1,0,2,V8_EXTRACTED,False
RFQ731-000291,5000,37.771869491678835,0.9406751518493063,1.0,0.9166666666666666,11,1,0,2,V8_EXTRACTED,False
RFQ731-000292,5000,43.37289553874497,0.9452804046587421,1.0,0.9411764705882353,16,0,1,1,V8_EXTRACTED,False
RFQ731-000293,5000,33.907814528604256,1.0,1.0,1.0,12,0,0,2,V8_EXTRACTED,False
RFQ731-000294,5000,24.643389870903675,0.7507369723057495,1.0,0.8571428571428571,12,1,1,40,V8_EXTRACTED,False
RFQ731-000295,5000,22.353998917992314,0.7253971230312379,1.0,0.8125,13,2,1,260,V8_EXTRACTED,False
RFQ731-000296,5000,29.811214379975695,0.8397503590105267,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,False
RFQ731-000297,5000,45.813843138712954,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000298,5000,38.134915130895365,0.9341745303653369,1.0,0.9375,15,1,0,3,V8_EXTRACTED,False
RFQ731-000299,5000,31.596346699410887,1.0,1.0,1.0,11,0,0,16,V8_EXTRACTED,False
RFQ731-000300,5000,37.68336309175001,0.8966322144826153,1.0,0.9333333333333333,14,0,1,9,V8_EXTRACTED,False
RFQ731-000301,5000,33.20624678263189,1.0,1.0,1.0,12,0,0,42,V8_EXTRACTED,False
RFQ731-000302,5000,24.663765434313902,0.8360835357701745,1.0,0.8181818181818182,9,1,1,93,V8_EXTRACTED,False
RFQ731-000303,5000,46.176282740282126,1.0,1.0,1.0,16,0,0,2,V8_EXTRACTED,False
RFQ731-000304,5000,31.92917396098751,1.0,1.0,1.0,11,0,0,48,V8_EXTRACTED,False
RFQ731-000305,5000,24.387283812182616,0.7489621690881353,1.0,0.8571428571428571,12,1,1,39,V8_EXTRACTED,False
RFQ731-000306,5000,35.39817547530699,0.8100140882268657,1.0,0.9333333333333333,14,0,1,1,V8_EXTRACTED,False
RFQ731-000307,5000,31.737774433034865,0.825208206627737,1.0,0.7692307692307693,10,1,2,1,V8_EXTRACTED,False
RFQ731-000308,5000,33.145639943573904,0.9303902246076519,1.0,0.9285714285714286,13,0,1,13,V8_EXTRACTED,False
RFQ731-000309,5000,33.73857473566669,0.8268900478794539,1.0,0.8823529411764706,15,1,1,1,V8_EXTRACTED,False
RFQ731-000310,5000,38.76985844876768,0.944002813603297,1.0,0.9375,15,0,1,5,V8_EXTRACTED,False
RFQ731-000311,5000,26.286736819961632,0.8000317837414459,1.0,0.875,14,2,0,22,V8_EXTRACTED,False
RFQ731-000312,5000,17.84475379862876,0.7612613976357238,1.0,0.9090909090909091,10,1,0,16,V8_EXTRACTED,False
RFQ731-000313,5000,35.279800384741954,0.887778697117396,1.0,0.9285714285714286,13,0,1,171,V8_EXTRACTED,False
RFQ731-000314,5000,41.96200909719321,0.8934623116244463,1.0,0.9411764705882353,16,0,1,1,V8_EXTRACTED,False
RFQ731-000315,5000,26.102038811075648,0.8956457487342665,1.0,0.9166666666666666,11,1,0,15,V8_EXTRACTED,False
RFQ731-000316,5000,32.62814857505931,0.9288502151562584,1.0,0.9230769230769231,12,0,1,62,V8_EXTRACTED,False
RFQ731-000317,5000,29.734761653805755,0.8605126790177599,1.0,0.9166666666666666,11,0,1,59,V8_EXTRACTED,False
RFQ731-000318,5000,38.29605892047256,1.0,1.0,1.0,14,0,0,6,V8_EXTRACTED,False
RFQ731-000319,5000,20.25802488757843,0.7822950491947598,1.0,0.9166666666666666,11,1,0,18,V8_EXTRACTED,False
RFQ731-000320,5000,34.919020324381876,0.8863126927833858,1.0,0.9285714285714286,13,0,1,26,V8_EXTRACTED,False
RFQ731-000321,5000,39.10787282580697,1.0,1.0,1.0,13,0,0,17,V8_EXTRACTED,False
RFQ731-000322,5000,23.89392377771398,0.8083392326770135,1.0,0.9166666666666666,11,1,0,35,V8_EXTRACTED,False
RFQ731-000323,5000,25.88564515683716,0.7630450080144131,1.0,0.7142857142857143,10,2,2,6,V8_EXTRACTED,False
RFQ731-000324,5000,33.942346803319865,0.878959825454679,1.0,0.8823529411764706,15,1,1,12,V8_EXTRACTED,False
RFQ731-000325,5000,40.510520567067694,0.8974020809124948,1.0,0.8571428571428571,12,0,2,1,V8_EXTRACTED,False
RFQ731-000326,5000,32.48789409983731,0.9283546982960332,1.0,0.9285714285714286,13,0,1,30,V8_EXTRACTED,False
RFQ731-000327,5000,22.03140995984673,0.7873176053848826,1.0,0.75,9,2,1,31,V8_EXTRACTED,False
RFQ731-000328,5000,20.125482496611312,0.7155170125554519,1.0,0.8571428571428571,12,1,1,43,V8_EXTRACTED,False
RFQ731-000329,5000,35.14789027789084,1.0,1.0,1.0,13,0,0,27,V8_EXTRACTED,False
RFQ731-000330,5000,37.6881380915487,0.939589033701256,1.0,0.9333333333333333,14,0,1,9,V8_EXTRACTED,False
RFQ731-000331,5000,23.46253339642191,0.7419573237790739,1.0,0.875,14,1,1,32,V8_EXTRACTED,False
RFQ731-000332,5000,40.34828902736359,1.0,1.0,1.0,15,0,0,6,V8_EXTRACTED,False
RFQ731-000333,5000,39.059767965546236,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,False
RFQ731-000334,5000,22.165790302486243,0.7322833998672884,1.0,0.8666666666666667,13,1,1,204,V8_EXTRACTED,False
RFQ731-000335,5000,35.60957685448774,0.9370691769273072,1.0,0.9333333333333333,14,0,1,1,V8_EXTRACTED,False
RFQ731-000336,5000,32.00727395343179,0.8269112817543226,1.0,0.8666666666666667,13,0,2,268,V8_EXTRACTED,False
RFQ731-000337,5000,32.57045672096041,0.9204719455106674,1.0,0.9333333333333333,14,1,0,25,V8_EXTRACTED,False
RFQ731-000338,5000,18.96154226633017,0.7008012878754742,1.0,0.7857142857142857,11,2,1,142,V8_EXTRACTED,False
RFQ731-000339,5000,42.154041530802914,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000340,5000,42.154041530802914,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000341,5000,35.35969847059919,0.8520728168226489,1.0,0.875,14,1,1,31,V8_EXTRACTED,False
RFQ731-000342,5000,38.990006300979815,0.9008476655490842,1.0,0.9411764705882353,16,0,1,27,V8_EXTRACTED,False
RFQ731-000343,5000,30.84670455829584,0.9209112974854973,1.0,0.9285714285714286,13,1,0,16,V8_EXTRACTED,False
RFQ731-000344,5000,21.757699627519468,0.6580170545523648,1.0,0.7692307692307693,10,1,2,5,V8_EXTRACTED,False
RFQ731-000345,5000,28.703911363586883,0.8139756042521807,1.0,0.8666666666666667,13,1,1,33,V8_EXTRACTED,False
RFQ731-000346,5000,34.05591392459044,1.0,1.0,1.0,11,0,0,1,V8_EXTRACTED,False
RFQ731-000347,5000,37.436182306887176,1.0,1.0,1.0,13,0,0,26,V8_EXTRACTED,False
RFQ731-000348,5000,29.33609299710993,0.837580646580108,1.0,0.9333333333333333,14,1,0,25,V8_EXTRACTED,False
RFQ731-000349,5000,24.671498650499675,0.8198201470486733,1.0,0.7692307692307693,10,3,0,2293,V8_EXTRACTED,False
RFQ731-000350,5000,40.351162815814135,0.9049996598313155,1.0,0.9375,15,0,1,244,V8_EXTRACTED,False
RFQ731-000351,5000,34.616795032588996,0.8419225610597211,1.0,0.875,14,1,1,59,V8_EXTRACTED,False
RFQ731-000352,5000,29.24769601176205,0.9093678331372103,1.0,0.9230769230769231,12,1,0,2,V8_EXTRACTED,False
RFQ731-000353,5000,43.02921409173496,1.0,1.0,1.0,15,0,0,115,V8_EXTRACTED,False
RFQ731-000354,5000,32.09020986831224,0.9190203924911013,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,False
RFQ731-000355,5000,30.901442164652504,0.915243109705889,1.0,0.9285714285714286,13,1,0,3,V8_EXTRACTED,False
RFQ731-000356,5000,27.673130275544292,0.903007170812581,1.0,0.9166666666666666,11,1,0,17,V8_EXTRACTED,False
RFQ731-000357,5000,25.01896604313197,0.7169228774406654,1.0,0.8571428571428571,12,1,1,9,V8_EXTRACTED,False
RFQ731-000358,5000,29.634537025175756,0.8040775884300582,1.0,0.8666666666666667,13,1,1,9,V8_EXTRACTED,False
RFQ731-000359,5000,23.52283720369249,0.6942336675477241,1.0,0.9090909090909091,10,0,1,1072,V8_EXTRACTED,False
RFQ731-000360,5000,20.722925456380544,0.7859888182154606,1.0,0.9166666666666666,11,1,0,234,V8_EXTRACTED,False
RFQ731-000361,5000,29.943636190105817,0.9119590790391946,1.0,0.9230769230769231,12,1,0,13,V8_EXTRACTED,False
RFQ731-000362,5000,24.034829967800036,0.8090049642899817,1.0,0.9285714285714286,13,1,0,1,V8_EXTRACTED,False
RFQ731-000363,5000,35.52005983267527,0.8873506569364525,1.0,0.8888888888888888,16,2,0,66,V8_EXTRACTED,False
RFQ731-000364,5000,32.932614581216676,0.8881603618907847,1.0,0.8888888888888888,16,2,0,1,V8_EXTRACTED,False
RFQ731-000365,5000,40.688729512251406,0.9059695274248398,1.0,0.9375,15,0,1,28,V8_EXTRACTED,False
RFQ731-000366,5000,42.575235038603196,1.0,1.0,1.0,11,0,0,1,V8_EXTRACTED,False
RFQ731-000367,5000,24.512741631102315,0.8121934446320505,1.0,0.9166666666666666,11,1,0,40,V8_EXTRACTED,False
RFQ731-000368,5000,33.41995503698539,0.880457695607982,1.0,0.8823529411764706,15,2,0,33,V8_EXTRACTED,False
RFQ731-000369,5000,41.18491910083442,0.948484540514711,1.0,0.9166666666666666,11,0,1,1,V8_EXTRACTED,False
RFQ731-000370,5000,30.101417287593527,0.8627131300302316,1.0,0.9166666666666666,11,0,1,52,V8_EXTRACTED,False
RFQ731-000371,5000,32.17316701514231,0.9192748134209077,1.0,0.9333333333333333,14,1,0,34,V8_EXTRACTED,False
RFQ731-000372,5000,36.509743583584665,0.9585884522920743,1.0,0.9333333333333333,14,1,0,9,V8_EXTRACTED,False
RFQ731-000373,5000,32.018211652838986,0.8418032005630273,1.0,0.8666666666666667,13,2,0,99,V8_EXTRACTED,False
RFQ731-000374,5000,19.136190677461585,0.7068443183105299,1.0,0.8461538461538461,11,1,1,23,V8_EXTRACTED,False
RFQ731-000375,5000,35.47945033044992,1.0,1.0,1.0,13,0,0,85,V8_EXTRACTED,False
RFQ731-000376,5000,36.84598454613684,1.0,1.0,1.0,14,0,0,31,V8_EXTRACTED,False
RFQ731-000377,5000,44.59154010857978,1.0,1.0,1.0,16,0,0,14,V8_EXTRACTED,False
RFQ731-000378,5000,42.00687942449587,0.8858127354749136,1.0,0.8125,13,2,1,4,V8_EXTRACTED,False
RFQ731-000379,5000,41.72113359580256,0.9493318946404293,1.0,0.9230769230769231,12,0,1,1,V8_EXTRACTED,False
RFQ731-000380,5000,34.490497517190484,0.7734300357107713,1.0,0.8571428571428571,12,0,2,2,V8_EXTRACTED,False
RFQ731-000381,5000,35.01936859459107,0.8866657562837127,1.0,0.9333333333333333,14,0,1,25,V8_EXTRACTED,False
RFQ731-000382,5000,29.098337901890655,0.7668898236084241,1.0,0.8235294117647058,14,1,2,1,V8_EXTRACTED,False
RFQ731-000383,5000,33.15468832710852,0.8786531433410039,1.0,0.9230769230769231,12,0,1,57,V8_EXTRACTED,False
RFQ731-000384,5000,33.973575142423854,0.8389786499433933,1.0,0.875,14,1,1,324,V8_EXTRACTED,False
RFQ731-000385,5000,32.007586058764225,0.8775193762789888,1.0,0.8333333333333334,10,1,1,30,V8_EXTRACTED,False
RFQ731-000386,5000,17.42615733449069,0.6768066164331794,1.0,0.7647058823529411,13,3,1,231,V8_EXTRACTED,False
RFQ731-000387,5000,35.92632663762228,1.0,1.0,1.0,12,0,0,112,V8_EXTRACTED,False
RFQ731-000388,5000,23.473688830433982,0.7826089032724861,1.0,0.8666666666666667,13,2,0,7,V8_EXTRACTED,False
RFQ731-000389,5000,35.13778808342636,1.0,1.0,1.0,13,0,0,16,V8_EXTRACTED,False
RFQ731-000390,5000,39.33839386746408,1.0,1.0,1.0,14,0,0,15,V8_EXTRACTED,False
RFQ731-000391,5000,32.568962753217434,0.9516561504756531,1.0,0.9230769230769231,12,1,0,1,V8_EXTRACTED,False
RFQ731-000392,5000,33.17653755033217,0.9223747247808078,1.0,0.9166666666666666,11,1,0,1,V8_EXTRACTED,False
RFQ731-000393,5000,41.39268553939942,1.0,1.0,1.0,14,0,0,4,V8_EXTRACTED,False
RFQ731-000394,5000,24.230149665611616,0.7868764804848295,1.0,0.875,14,2,0,45,V8_EXTRACTED,False
RFQ731-000395,5000,24.531969573630057,0.7835457065578038,1.0,0.8461538461538461,11,1,1,48,V8_EXTRACTED,False
RFQ731-000396,5000,27.56491059163879,0.9027523063417612,1.0,0.9,9,1,0,1,V8_EXTRACTED,False
RFQ731-000397,5000,20.061764695146074,0.7625221223970378,1.0,0.8461538461538461,11,2,0,85,V8_EXTRACTED,False
RFQ731-000398,5000,54.230637522812174,0.9271105469740873,1.0,0.875,14,1,1,1,V8_EXTRACTED,False
RFQ731-000399,5000,39.36746084128627,0.9608199937246475,1.0,0.9333333333333333,14,1,0,177,V8_EXTRACTED,False
RFQ731-000400,5000,14.357085807785435,0.7124794648301728,1.0,0.8461538461538461,11,2,0,12,V8_EXTRACTED,False
RFQ731-000401,5000,39.18665340143899,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,False
RFQ731-000402,5000,40.5105205670677,0.897402080912495,1.0,0.8571428571428571,12,0,2,1,V8_EXTRACTED,False
RFQ731-000403,5000,28.870681204647763,0.9079772933042954,1.0,0.9166666666666666,11,1,0,4,V8_EXTRACTED,False
RFQ731-000404,5000,40.88372230572345,0.9065209953018115,1.0,0.9375,15,0,1,9,V8_EXTRACTED,False
RFQ731-000405,5000,15.39871268011743,0.7222901736755412,1.0,0.8571428571428571,12,2,0,12,V8_EXTRACTED,False
RFQ731-000406,5000,38.94781336289867,0.900788753041907,1.0,0.9333333333333333,14,0,1,6,V8_EXTRACTED,False
RFQ731-000407,5000,26.38248727791652,0.8669063254811212,1.0,0.8461538461538461,11,2,0,3,V8_EXTRACTED,False
RFQ731-000408,5000,34.66797338408141,1.0,1.0,1.0,12,0,0,174,V8_EXTRACTED,False
RFQ731-000409,5000,41.261241145727425,0.9399865157915982,1.0,0.9444444444444444,17,1,0,9,V8_EXTRACTED,False
RFQ731-000410,5000,29.720891075464554,0.8044650169573301,1.0,0.875,14,1,1,40,V8_EXTRACTED,False
RFQ731-000411,5000,36.27679399061531,0.9355336204438243,1.0,0.9333333333333333,14,1,0,37,V8_EXTRACTED,False
RFQ731-000412,5000,26.285370755806774,0.8221835304311405,1.0,0.9333333333333333,14,1,0,1,V8_EXTRACTED,False
RFQ731-000413,5000,38.650079241213746,0.9403183567623756,1.0,0.9333333333333333,14,1,0,96,V8_EXTRACTED,False
RFQ731-000414,5000,42.19172389435428,1.0,1.0,1.0,14,0,0,1,V8_EXTRACTED,False
RFQ731-000415,5000,37.099409344935395,0.8945517129068403,1.0,0.9375,15,0,1,1,V8_EXTRACTED,False
RFQ731-000416,5000,44.65412817282617,1.0,1.0,1.0,16,0,0,29,V8_EXTRACTED,False
RFQ731-000417,5000,32.61988308999511,1.0,1.0,1.0,11,0,0,20,V8_EXTRACTED,False
RFQ731-000418,5000,30.869858482673823,1.0,1.0,1.0,8,0,0,19,V8_EXTRACTED,False
RFQ731-000419,5000,31.422795733913944,0.8466587528476544,1.0,0.9375,15,1,0,5,V8_EXTRACTED,False
RFQ731-000420,5000,27.87561160134201,0.8484033923782983,1.0,0.9090909090909091,10,0,1,68,V8_EXTRACTED,False
RFQ731-000421,5000,32.24222998715133,0.9195288692336462,1.0,0.9285714285714286,13,1,0,56,V8_EXTRACTED,False
RFQ731-000422,5000,31.298335035295192,0.9165107469186917,1.0,0.9333333333333333,14,1,0,16,V8_EXTRACTED,False
RFQ731-000423,5000,32.701334691796234,0.8364034737621152,1.0,0.8823529411764706,15,1,1,9,V8_EXTRACTED,False
RFQ731-000424,5000,40.26695198991489,1.0,1.0,1.0,16,0,0,1,V8_EXTRACTED,False
RFQ731-000425,5000,40.580660395320265,0.9056969157599178,1.0,0.9333333333333333,14,0,1,9,V8_EXTRACTED,False
RFQ731-000426,5000,34.05142396533114,0.8369803190636034,1.0,0.8666666666666667,13,0,2,52,V8_EXTRACTED,False
RFQ731-000427,5000,31.133719336084624,0.8590458167586698,1.0,0.8181818181818182,9,0,2,13,V8_EXTRACTED,False
RFQ731-000428,5000,33.93620798585428,0.9302074428876641,1.0,0.9230769230769231,12,0,1,27,V8_EXTRACTED,False
RFQ731-000429,5000,38.04116751084085,0.9350057148853792,1.0,0.9285714285714286,13,0,1,1,V8_EXTRACTED,False
RFQ731-000430,5000,35.30191236950644,0.8843011622957406,1.0,0.8571428571428571,12,1,1,6,V8_EXTRACTED,False
RFQ731-000431,5000,37.7127477674871,1.0,1.0,1.0,13,0,0,71,V8_EXTRACTED,False
RFQ731-000432,5000,34.50616728669054,1.0,1.0,1.0,13,0,0,13,V8_EXTRACTED,False
RFQ731-000433,5000,35.531344163624965,1.0,1.0,1.0,13,0,0,12,V8_EXTRACTED,False
RFQ731-000434,5000,37.74244478941148,0.8547171670326867,1.0,0.8823529411764706,15,0,2,1,V8_EXTRACTED,False
RFQ731-000435,5000,39.267872526447235,0.9017896801613449,1.0,0.9333333333333333,14,0,1,18,V8_EXTRACTED,False
RFQ731-000436,5000,33.718182696239396,0.8735131893752908,1.0,0.8823529411764706,15,2,0,61,V8_EXTRACTED,False
RFQ731-000437,5000,27.544468131967918,0.8289378236656041,1.0,0.9285714285714286,13,1,0,6,V8_EXTRACTED,False
RFQ731-000438,5000,36.38185942474135,1.0,1.0,1.0,10,0,0,1,V8_EXTRACTED,False
RFQ731-000439,5000,38.750563778071594,0.9354131192296736,1.0,0.9375,15,1,0,1,V8_EXTRACTED,False
RFQ731-000440,5000,16.091250471095417,0.7286746933923326,1.0,0.8571428571428571,12,2,0,12,V8_EXTRACTED,False
RFQ731-000441,5000,38.98590789919571,1.0,1.0,1.0,14,0,0,17,V8_EXTRACTED,False
RFQ731-000442,5000,36.52979956331996,1.0,1.0,1.0,14,0,0,8,V8_EXTRACTED,False
RFQ731-000443,5000,30.73335866426458,1.0,1.0,1.0,10,0,0,16,V8_EXTRACTED,False
RFQ731-000444,5000,27.248988133170112,0.9010331568205782,1.0,0.9230769230769231,12,1,0,3,V8_EXTRACTED,False
RFQ731-000445,5000,38.135992827561715,0.8980802350156342,1.0,0.9411764705882353,16,0,1,32,V8_EXTRACTED,False
RFQ731-000446,5000,26.92736414991245,0.8257270884497218,1.0,0.9285714285714286,13,1,0,5,V8_EXTRACTED,False
RFQ731-000447,5000,32.665865872487885,1.0,1.0,1.0,12,0,0,12,V8_EXTRACTED,False
RFQ731-000448,5000,41.554077102505076,1.0,1.0,1.0,15,0,0,3,V8_EXTRACTED,False
RFQ731-000449,5000,20.843479870229118,0.7867783186339442,1.0,0.9230769230769231,12,1,0,2,V8_EXTRACTED,False
RFQ731-000450,5000,37.77186949167883,0.9406751518493063,1.0,0.9166666666666666,11,1,0,2,V8_EXTRACTED,False
RFQ731-000451,5000,22.70984787724675,0.7369735213705189,1.0,0.8461538461538461,11,1,1,53,V8_EXTRACTED,False
RFQ731-000452,5000,34.91498947766176,0.8830268400049811,1.0,0.8461538461538461,11,1,1,1,V8_EXTRACTED,False
RFQ731-000453,5000,36.043424754877435,0.8470398645405733,1.0,0.875,14,0,2,52,V8_EXTRACTED,False
RFQ731-000454,5000,44.10528253720549,0.9465698258072939,1.0,0.9166666666666666,11,0,1,2,V8_EXTRACTED,False
RFQ731-000455,5000,35.62340076997917,1.0,1.0,1.0,13,0,0,1,V8_EXTRACTED,False
RFQ731-000456,5000,17.607130335697306,0.6277914465055118,1.0,0.7857142857142857,11,2,1,2203,V8_EXTRACTED,False
RFQ731-000457,5000,41.7505270096698,0.9361761348870727,1.0,0.9375,15,0,1,23,V8_EXTRACTED,False
RFQ731-000458,5000,42.98731150918057,1.0,1.0,1.0,15,0,0,1,V8_EXTRACTED,False
