source_row,characteristic,raw_value,rule_type,parsed_values,value_count
50,StromPassivExia,NOVALUE,novalue,NOVALUE,1
50,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
50,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
50,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
50,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
50,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
50,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
50,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
50,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
50,hardwareAP,NOVALUE,novalue,NOVALUE,1
50,steamApplication,NOVALUE,novalue,NOVALUE,1
50,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
50,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
50,inclusiveManual,'QI',fixed_value,'QI',1
50,powerCable,NOVALUE,novalue,NOVALUE,1
50,carryingCase,NOVALUE,novalue,NOVALUE,1
50,measuringTape,NOVALUE,novalue,NOVALUE,1
50,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
50,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
50,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
51,Unnamed: 0,May,fixed_value,May,1
51,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
51,marke,'flexim',fixed_value,'flexim',1
51,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
51,installationsart,'stationaer',fixed_value,'stationaer',1
51,devCategory,'F',fixed_value,'F',1
51,type,'731',fixed_value,'731',1
51,characteristic,'GP',fixed_value,'GP',1
51,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
51,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
51,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
51,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
51,protectionArea,'2',fixed_value,'2',1
51,intrinsicSafety,'N',fixed_value,'N',1
51,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
51,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
51,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
51,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
51,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
51,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
51,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
51,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
51,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
51,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
51,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
51,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
51,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
51,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
51,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
51,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
51,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
51,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
51,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
51,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
51,spannung0_10v,NOVALUE,novalue,NOVALUE,1
51,spannung0_1v,NOVALUE,novalue,NOVALUE,1
51,stromAktiv,NOVALUE,novalue,NOVALUE,1
51,stromAktiv24,NOVALUE,novalue,NOVALUE,1
51,stromPassiv,NOVALUE,novalue,NOVALUE,1
51,stromPassivExib,NOVALUE,novalue,NOVALUE,1
51,StromPassivExia,NOVALUE,novalue,NOVALUE,1
51,stromSchaltbar,NOVALUE,novalue,NOVALUE,1
51,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
51,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
51,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,NOVALUE|IS1|IS2|IS3|IS4,5
51,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
51,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
51,temperaturEingaenge,NOVALUE,novalue,NOVALUE,1
51,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
51,hardwareAP,NOVALUE,novalue,NOVALUE,1
51,steamApplication,NOVALUE,novalue,NOVALUE,1
51,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
51,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
51,inclusiveManual,'QI',fixed_value,'QI',1
51,powerCable,NOVALUE,novalue,NOVALUE,1
51,carryingCase,NOVALUE,novalue,NOVALUE,1
51,measuringTape,NOVALUE,novalue,NOVALUE,1
51,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
51,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
51,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
52,Unnamed: 0,May,fixed_value,May,1
52,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
52,marke,'flexim',fixed_value,'flexim',1
52,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
52,installationsart,'stationaer',fixed_value,'stationaer',1
52,devCategory,'F',fixed_value,'F',1
52,type,'731',fixed_value,'731',1
52,characteristic,'GP',fixed_value,'GP',1
52,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
52,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
52,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
52,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
52,protectionArea,'2',fixed_value,'2',1
52,intrinsicSafety,'N',fixed_value,'N',1
52,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
52,dataInterface,'HS',fixed_value,'HS',1
52,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
52,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
52,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
52,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
52,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
52,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
52,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
52,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
52,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
52,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
52,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
52,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
52,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
52,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
52,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
52,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
52,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
52,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
52,spannung0_10v,NOVALUE,novalue,NOVALUE,1
52,spannung0_1v,NOVALUE,novalue,NOVALUE,1
52,stromAktiv,NOVALUE,novalue,NOVALUE,1
52,stromAktiv24,NOVALUE,novalue,NOVALUE,1
52,stromPassiv,NOVALUE,novalue,NOVALUE,1
52,stromPassivExib,NOVALUE,novalue,NOVALUE,1
52,StromPassivExia,NOVALUE,novalue,NOVALUE,1
52,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
52,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
52,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
52,stromEingaenge,NOVALUE,novalue,NOVALUE,1
52,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
52,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
52,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
52,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
52,hardwareAP,NOVALUE,novalue,NOVALUE,1
52,steamApplication,NOVALUE,novalue,NOVALUE,1
52,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
52,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
52,inclusiveManual,'QI',fixed_value,'QI',1
52,powerCable,NOVALUE,novalue,NOVALUE,1
52,carryingCase,NOVALUE,novalue,NOVALUE,1
52,measuringTape,NOVALUE,novalue,NOVALUE,1
52,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
52,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
52,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
53,Unnamed: 0,May,fixed_value,May,1
53,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
53,marke,'flexim',fixed_value,'flexim',1
53,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
53,installationsart,'stationaer',fixed_value,'stationaer',1
53,devCategory,'F',fixed_value,'F',1
53,type,'731',fixed_value,'731',1
53,characteristic,'GP',fixed_value,'GP',1
53,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
53,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
53,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
53,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
53,protectionArea,'2',fixed_value,'2',1
53,intrinsicSafety,'N',fixed_value,'N',1
53,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
53,dataInterface,'HS',fixed_value,'HS',1
53,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
53,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
53,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
53,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
53,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
53,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
53,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
53,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
53,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
53,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
53,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
53,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
53,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
53,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
53,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
53,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
53,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
53,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
53,spannung0_10v,NOVALUE,novalue,NOVALUE,1
53,spannung0_1v,NOVALUE,novalue,NOVALUE,1
53,stromAktiv,NOVALUE,novalue,NOVALUE,1
53,stromAktiv24,NOVALUE,novalue,NOVALUE,1
53,stromPassiv,NOVALUE,novalue,NOVALUE,1
53,stromPassivExib,NOVALUE,novalue,NOVALUE,1
53,StromPassivExia,NOVALUE,novalue,NOVALUE,1
53,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
53,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
53,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
53,stromEingaenge,NOVALUE,novalue,NOVALUE,1
53,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
53,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
53,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
53,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
53,hardwareAP,NOVALUE,novalue,NOVALUE,1
53,steamApplication,NOVALUE,novalue,NOVALUE,1
53,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
53,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
53,inclusiveManual,'QI',fixed_value,'QI',1
53,powerCable,NOVALUE,novalue,NOVALUE,1
53,carryingCase,NOVALUE,novalue,NOVALUE,1
53,measuringTape,NOVALUE,novalue,NOVALUE,1
53,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
53,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
53,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
54,Unnamed: 0,May,fixed_value,May,1
54,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
54,marke,'flexim',fixed_value,'flexim',1
54,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
54,installationsart,'stationaer',fixed_value,'stationaer',1
54,devCategory,'F',fixed_value,'F',1
54,type,'731',fixed_value,'731',1
54,characteristic,'GP',fixed_value,'GP',1
54,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
54,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
54,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
54,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
54,protectionArea,'2',fixed_value,'2',1
54,intrinsicSafety,'N',fixed_value,'N',1
54,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
54,dataInterface,'HS',fixed_value,'HS',1
54,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
54,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
54,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
54,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
54,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
54,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
54,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
54,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
54,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
54,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
54,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
54,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
54,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
54,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
54,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
54,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
54,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
54,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
54,spannung0_10v,NOVALUE,novalue,NOVALUE,1
54,spannung0_1v,NOVALUE,novalue,NOVALUE,1
54,stromAktiv,NOVALUE,novalue,NOVALUE,1
54,stromAktiv24,NOVALUE,novalue,NOVALUE,1
54,stromPassiv,NOVALUE,novalue,NOVALUE,1
54,stromPassivExib,NOVALUE,novalue,NOVALUE,1
54,StromPassivExia,NOVALUE,novalue,NOVALUE,1
54,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
54,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
54,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
54,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
54,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
54,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
54,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
54,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
54,hardwareAP,NOVALUE,novalue,NOVALUE,1
54,steamApplication,NOVALUE,novalue,NOVALUE,1
54,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
54,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
54,inclusiveManual,'QI',fixed_value,'QI',1
54,powerCable,NOVALUE,novalue,NOVALUE,1
54,carryingCase,NOVALUE,novalue,NOVALUE,1
54,measuringTape,NOVALUE,novalue,NOVALUE,1
54,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
54,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
54,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
55,Unnamed: 0,May,fixed_value,May,1
55,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
55,marke,'flexim',fixed_value,'flexim',1
55,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
55,installationsart,'stationaer',fixed_value,'stationaer',1
55,devCategory,'F',fixed_value,'F',1
55,type,'731',fixed_value,'731',1
55,characteristic,'GP',fixed_value,'GP',1
55,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
55,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
55,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
55,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
55,protectionArea,'2',fixed_value,'2',1
55,intrinsicSafety,'N',fixed_value,'N',1
55,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
55,dataInterface,'HS',fixed_value,'HS',1
55,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
55,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
55,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
55,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
55,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
55,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
55,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
55,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
55,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
55,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
55,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
55,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
55,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
55,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
55,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
55,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
55,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
55,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
55,spannung0_10v,NOVALUE,novalue,NOVALUE,1
55,spannung0_1v,NOVALUE,novalue,NOVALUE,1
55,stromAktiv,NOVALUE,novalue,NOVALUE,1
55,stromAktiv24,NOVALUE,novalue,NOVALUE,1
55,stromPassiv,NOVALUE,novalue,NOVALUE,1
55,stromPassivExib,NOVALUE,novalue,NOVALUE,1
55,StromPassivExia,NOVALUE,novalue,NOVALUE,1
55,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
55,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
55,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
55,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
55,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
55,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
55,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
55,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
55,hardwareAP,NOVALUE,novalue,NOVALUE,1
55,steamApplication,NOVALUE,novalue,NOVALUE,1
55,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
55,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
55,inclusiveManual,'QI',fixed_value,'QI',1
55,powerCable,NOVALUE,novalue,NOVALUE,1
55,carryingCase,NOVALUE,novalue,NOVALUE,1
55,measuringTape,NOVALUE,novalue,NOVALUE,1
55,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
55,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
55,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
56,Unnamed: 0,May,fixed_value,May,1
56,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
56,marke,'flexim',fixed_value,'flexim',1
56,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
56,installationsart,'stationaer',fixed_value,'stationaer',1
56,devCategory,'F',fixed_value,'F',1
56,type,'731',fixed_value,'731',1
56,characteristic,'GP',fixed_value,'GP',1
56,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
56,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
56,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
56,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
56,protectionArea,'2',fixed_value,'2',1
56,intrinsicSafety,'N',fixed_value,'N',1
56,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
56,dataInterface,'HS',fixed_value,'HS',1
56,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
56,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
56,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
56,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
56,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
56,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
56,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
56,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
56,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
56,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
56,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
56,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
56,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
56,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
56,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
56,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
56,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
56,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
56,spannung0_10v,NOVALUE,novalue,NOVALUE,1
56,spannung0_1v,NOVALUE,novalue,NOVALUE,1
56,stromAktiv,NOVALUE,novalue,NOVALUE,1
56,stromAktiv24,NOVALUE,novalue,NOVALUE,1
56,stromPassiv,NOVALUE,novalue,NOVALUE,1
56,stromPassivExib,NOVALUE,novalue,NOVALUE,1
56,StromPassivExia,NOVALUE,novalue,NOVALUE,1
56,stromSchaltbar,NOVALUE,novalue,NOVALUE,1
56,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
56,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
56,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
56,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
56,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
56,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
56,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
56,hardwareAP,NOVALUE,novalue,NOVALUE,1
56,steamApplication,NOVALUE,novalue,NOVALUE,1
56,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
56,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
56,inclusiveManual,'QI',fixed_value,'QI',1
56,powerCable,NOVALUE,novalue,NOVALUE,1
56,carryingCase,NOVALUE,novalue,NOVALUE,1
56,measuringTape,NOVALUE,novalue,NOVALUE,1
56,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
56,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
56,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
57,Unnamed: 0,May,fixed_value,May,1
57,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
57,marke,'flexim',fixed_value,'flexim',1
57,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
57,installationsart,'stationaer',fixed_value,'stationaer',1
57,devCategory,'F',fixed_value,'F',1
57,type,'731',fixed_value,'731',1
57,characteristic,'GP',fixed_value,'GP',1
57,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
57,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
57,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
57,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",allowed_values,A|E|P|J|S,5
57,protectionArea,'2',fixed_value,'2',1
57,intrinsicSafety,'N',fixed_value,'N',1
57,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
57,dataInterface,'NN',fixed_value,'NN',1
57,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
57,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
57,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
57,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
57,binaerOpenColl_MP,NOVALUE,novalue,NOVALUE,1
57,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
57,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
57,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
57,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
